customer_id,order_city,order_postal,order_state,latitude,longitude,state,region,city,zip_code
13238,SAN JOSE,95136-2338,CA,37.2751,-121.8261,CA,West,San Jose,95136
13236,SAN JOSE,95135-1642,CA,37.2751,-121.8261,CA,West,San Jose,95135
13235,SAN JOSE,95135-1420,CA,37.2751,-121.8261,CA,West,San Jose,95135
13233,san jose,95135,CA,37.2751,-121.8261,CA,West,San Jose,95135
13232,SAN JOSE,95131-1726,CA,37.2751,-121.8261,CA,West,San Jose,95131
13230,SAN JOSE,95129-4231,CA,37.2751,-121.8261,CA,West,San Jose,95129
13229,san jose,95128,ca,37.2751,-121.8261,CA,West,San Jose,95128
13228,SAN JOSE,95127-5529,CA,37.2751,-121.8261,CA,West,San Jose,95127
13227,SAN JOSE,95125-4956,CA,37.2751,-121.8261,CA,West,San Jose,95125
13226,SAN JOSE,95123-4302,CA,37.2751,-121.8261,CA,West,San Jose,95123
13225,SAN JOSE,95120-2811,CA,37.2751,-121.8261,CA,West,San Jose,95120
13224,SAN JOSE,95116-3025,CA,37.2751,-121.8261,CA,West,San Jose,95116
13223,SAN JOSE,95113-2865,CA,37.2751,-121.8261,CA,West,San Jose,95113
13221,SAN FRANCISCO,94131-1308,CA,37.7648,-122.463,CA,West,San Francisco,94131
13220,San Francisco,94127-1102,CA,37.7648,-122.463,CA,West,San Francisco,94127
13218,SAN FRANCISCO,94124-2013,CA,37.7648,-122.463,CA,West,San Francisco,94124
13217,San Francisco,94122-4537,CA,37.7648,-122.463,CA,West,San Francisco,94122
13216,SAN FRANCISCO,94122-4218,CA,37.7648,-122.463,CA,West,San Francisco,94122
13213,SAN FRANCISCO,94121-3525,CA,37.7648,-122.463,CA,West,San Francisco,94121
13212,SAN FRANCISCO,94118-3927,CA,37.7648,-122.463,CA,West,San Francisco,94118
13211,SAN FRANCISCO,94118-3704,CA,37.7648,-122.463,CA,West,San Francisco,94118
13210,SAN FRANCISCO,94116-3007,CA,37.7648,-122.463,CA,West,San Francisco,94116
13209,SAN FRANCISCO,94116-1112,CA,37.7648,-122.463,CA,West,San Francisco,94116
13208,San Francisco,94116,CA,37.7648,-122.463,CA,West,San Francisco,94116
13207,SAN FRANCISCO,94115-4510,CA,37.7648,-122.463,CA,West,San Francisco,94115
13203,SAN FRANCISCO,94115-1622,CA,37.7648,-122.463,CA,West,San Francisco,94115
13200,SAN FRANCISCO,94115-1328,CA,37.7648,-122.463,CA,West,San Francisco,94115
13199,SAN FRANCISCO,94114-2805,CA,37.7648,-122.463,CA,West,San Francisco,94114
13198,San Francisco,94114,CA,37.7648,-122.463,CA,West,San Francisco,94114
13196,SAN FRANCISCO,94112-4319,CA,37.7648,-122.463,CA,West,San Francisco,94112
13194,SAN FRANCISCO,94112-3023,CA,37.7648,-122.463,CA,West,San Francisco,94112
13193,SAN FRANCISCO,94111,CA,37.7648,-122.463,CA,West,San Francisco,94111
13192,SAN FRANCISCO,94110-6008,CA,37.7648,-122.463,CA,West,San Francisco,94110
13189,San Francisco,94110,CA,37.7648,-122.463,CA,West,San Francisco,94110
13188,SAN FRANCISCO,94109-5310,CA,37.7648,-122.463,CA,West,San Francisco,94109
13187,SAN FRANCISCO,94109-2640,CA,37.7648,-122.463,CA,West,San Francisco,94109
13186,SAN FRANCISCO,94109-2120,CA,37.7648,-122.463,CA,West,San Francisco,94109
13185,SAN FRANCISCO,94107-3121,CA,37.7648,-122.463,CA,West,San Francisco,94107
13184,SAN FRANCISCO,94103,CA,37.7648,-122.463,CA,West,San Francisco,94103
13183,SAN DIEGO,92154-4225,CA,32.7174,-117.1628,CA,West,San Diego,92154
13182,SAN DIEGO,92131-2438,CA,32.7174,-117.1628,CA,West,San Diego,92131
13178,SAN DIEGO,92131-2125,CA,32.7174,-117.1628,CA,West,San Diego,92131
13177,SAN DIEGO,92130-5680,CA,32.7174,-117.1628,CA,West,San Diego,92130
13176,SAN DIEGO,92130-1885,CA,32.7174,-117.1628,CA,West,San Diego,92130
13174,San Diego,92130,CA,32.7174,-117.1628,CA,West,San Diego,92130
13173,SAN DIEGO,92129-3565,CA,32.7174,-117.1628,CA,West,San Diego,92129
13171,SAN DIEGO,92128-1821,CA,32.7174,-117.1628,CA,West,San Diego,92128
13170,San Diego,92127,CA,32.7174,-117.1628,CA,West,San Diego,92127
13169,SAN DIEGO,92122-1613,CA,32.7174,-117.1628,CA,West,San Diego,92122
13168,San Diego,92117,CA,32.7174,-117.1628,CA,West,San Diego,92117
13167,San Diego,92115-2413,CA,32.7174,-117.1628,CA,West,San Diego,92115
13166,SAN DIEGO,92114-5118,CA,32.7174,-117.1628,CA,West,San Diego,92114
13165,SAN DIEGO,92111-3209,CA,32.7174,-117.1628,CA,West,San Diego,92111
13162,SAN DIEGO,92111-2625,CA,32.7174,-117.1628,CA,West,San Diego,92111
13161,SAN DIEGO,92109-5029,CA,32.7174,-117.1628,CA,West,San Diego,92109
13160,SAN DIEGO,92109-3352,CA,32.7174,-117.1628,CA,West,San Diego,92109
13159,san diego,92107,CA,32.7174,-117.1628,CA,West,San Diego,92107
13158,San Diego,92106,CA,32.7174,-117.1628,CA,West,San Diego,92106
13157,SAN DIEGO,92103-1135,CA,32.7174,-117.1628,CA,West,San Diego,92103
13155,SAN DIEGO,92102-1389,CA,32.7174,-117.1628,CA,West,San Diego,92102
13154,SAN DIEGO,92101-6060,CA,32.7174,-117.1628,CA,West,San Diego,92101
13153,SAN CLEMENTE,92673-6719,CA,33.427,-117.6124,CA,West,San Clemente,92673
13151,SAN CLEMENTE,92673-6424,CA,33.427,-117.6124,CA,West,San Clemente,92673
13149,San Carlos,94070,CA,37.5049,-122.2618,CA,West,San Carlos,94070
13148,SAN BRUNO,94066-4845,CA,37.6305,-122.4111,CA,West,San Bruno,94066
13147,SAN BERNARDINO,92408-3545,CA,34.1083,-117.2898,CA,West,San Bernardino,92408
13146,San Anselmo,94960-2562,CA,37.9744,-122.5615,CA,West,San Anselmo,94960
13145,salinas,93901,ca,36.6777,-121.656,CA,West,Salinas,93901
13144,SAINT HELENA,94574-1046,CA,38.5052,-122.47,CA,West,Saint Helena,94574
13142,SACRAMENTO,95831-1117,CA,38.4732,-121.2981,CA,West,Sacramento,95831
13141,SACRAMENTO,95828-6126,CA,38.4732,-121.2981,CA,West,Sacramento,95828
13140,SACRAMENTO,95827,CA,38.4732,-121.2981,CA,West,Sacramento,95827
13139,SACRAMENTO,95825-1189,CA,38.4732,-121.2981,CA,West,Sacramento,95825
13138,SACRAMENTO,95823-6200,CA,38.4732,-121.2981,CA,West,Sacramento,95823
13137,SACRAMENTO,95820-3409,CA,38.4732,-121.2981,CA,West,Sacramento,95820
13136,SACRAMENTO,95819-2524,CA,38.4732,-121.2981,CA,West,Sacramento,95819
13135,SACRAMENTO,95818-3914,CA,38.4732,-121.2981,CA,West,Sacramento,95818
13134,ROSS,94957-1381,CA,,,CA,West,Ross,94957
13133,ROSEVILLE,95747-9554,CA,38.7521,-121.288,CA,West,Roseville,95747
13132,ROSEVILLE,95747-4652,CA,38.7521,-121.288,CA,West,Roseville,95747
13131,ROSEVILLE,95661-5323,CA,38.7521,-121.288,CA,West,Roseville,95661
13130,Rosemead,91770-3931,CA,34.0676,-118.088,CA,West,Rosemead,91770
13127,RIVERSIDE,92507-0141,CA,33.9534,-117.3962,CA,West,Riverside,92507
13126,RIVERSIDE,92504-9432,CA,33.9534,-117.3962,CA,West,Riverside,92504
13124,RIVERSIDE,92501-3572,CA,33.9534,-117.3962,CA,West,Riverside,92501
13122,RIVERSIDE,92501-1914,CA,33.9534,-117.3962,CA,West,Riverside,92501
13121,RIO VISTA,94571-2264,CA,38.1558,-121.6913,CA,West,Rio Vista,94571
13120,RICHMOND,94806-4219,CA,37.9358,-122.3477,CA,West,Richmond,94806
13118,REDWOOD CITY,94065-1758,CA,37.4852,-122.2364,CA,West,Redwood City,94065
13117,REDONDO BEACH,90278-3725,CA,33.8456,-118.3887,CA,West,Redondo Beach,90278
13116,REDONDO BEACH,90278-3215,CA,33.8456,-118.3887,CA,West,Redondo Beach,90278
13115,REDONDO BEACH,90278-2237,CA,33.8456,-118.3887,CA,West,Redondo Beach,90278
13113,REDONDO BEACH,90277-3709,CA,33.8456,-118.3887,CA,West,Redondo Beach,90277
13110,REDDING,96002-4819,CA,40.5864,-122.3917,CA,West,Redding,96002
13109,RANCHO SANTA MARGARITA,92688-5421,CA,33.6409,-117.6031,CA,West,Rancho Santa Margarita,92688
13108,RANCHO SANTA MARGARITA,92688-3448,CA,33.6409,-117.6031,CA,West,Rancho Santa Margarita,92688
13107,Rancho Santa Margari,92688,CA,,,CA,West,Rancho Santa Margari,92688
13106,Rancho Palos Verdes,90275-6445,CA,33.7483,-118.3708,CA,West,Rancho Palos Verdes,90275
13104,RANCHO MIRAGE,92270-1661,CA,33.7633,-116.4229,CA,West,Rancho Mirage,92270
13103,RANCHO CUCAMONGA,91739-1683,CA,34.1033,-117.5752,CA,West,Rancho Cucamonga,91739
13102,RANCHO CUCAMONGA,91730-3276,CA,34.1033,-117.5752,CA,West,Rancho Cucamonga,91730
13101,Rancho Cucamonga,91730,CA,34.1033,-117.5752,CA,West,Rancho Cucamonga,91730
13099,RANCHO CORDOVA,95670-3822,CA,38.5891,-121.3027,CA,West,Rancho Cordova,95670
13098,QUINCY,95971-3191,CA,39.9368,-120.9472,CA,West,Quincy,95971
13097,PORTER RANCH,91326-4556,CA,34.2876,-118.5528,CA,West,Porter Ranch,91326
13095,PORTER RANCH,91326-3814,CA,34.2876,-118.5528,CA,West,Porter Ranch,91326
13094,POMONA,91768-1608,CA,34.0554,-117.7517,CA,West,Pomona,91768
13093,POMONA,91766-1941,CA,34.0554,-117.7517,CA,West,Pomona,91766
13092,Pleasanton,94566,CA,37.6624,-121.8747,CA,West,Pleasanton,94566
13091,Pleasant Hill,94523,CA,37.948,-122.0608,CA,West,Pleasant Hill,94523
13090,PLAYA DEL REY,90293-8186,CA,33.9551,-118.4367,CA,West,Playa Del Rey,90293
13089,PLAYA DEL REY,90293-7902,CA,33.9551,-118.4367,CA,West,Playa Del Rey,90293
13085,Placerville,95667-9294,CA,38.7296,-120.7985,CA,West,Placerville,95667
13083,Placentia,92870-2715,CA,33.8715,-117.8617,CA,West,Placentia,92870
13082,PLACENTIA,92870-2428,CA,33.8715,-117.8617,CA,West,Placentia,92870
13081,PITTSBURG,94565-2126,CA,38.028,-121.8847,CA,West,Pittsburg,94565
13080,Pinon Hills,92372,Ca,34.4333,-117.6467,CA,West,Pinon Hills,92372
13079,PINOLE,94564-1066,CA,38.0044,-122.2989,CA,West,Pinole,94564
13078,PASO ROBLES,93446-4002,CA,35.6268,-120.6912,CA,West,Paso Robles,93446
13077,Pasadena,91107,CA,34.1476,-118.1445,CA,West,Pasadena,91107
13075,PASADENA,91106-3825,CA,34.1476,-118.1445,CA,West,Pasadena,91106
13072,PASADENA,91101-3003,CA,34.1476,-118.1445,CA,West,Pasadena,91101
13070,Palo Alto,94306,CA,37.4422,-122.1634,CA,West,Palo Alto,94306
13069,PALO ALTO,94303-3047,CA,37.4422,-122.1634,CA,West,Palo Alto,94303
13068,PALMDALE,93551-2842,CA,34.5793,-118.1171,CA,West,Palmdale,93551
13067,Palmdale,93551,CA,34.5793,-118.1171,CA,West,Palmdale,93551
13066,PALM SPRINGS,92262-7819,CA,33.8246,-116.5403,CA,West,Palm Springs,92262
13065,PALM SPRINGS,92262-0529,CA,33.8246,-116.5403,CA,West,Palm Springs,92262
13064,PALM SPRINGS,92262-0120,CA,33.8246,-116.5403,CA,West,Palm Springs,92262
13062,PALM DESERT,92260-8643,CA,33.7288,-116.3826,CA,West,Palm Desert,92260
13061,PALM DESERT,92211-7521,CA,33.7288,-116.3826,CA,West,Palm Desert,92211
13060,Palm Desert,92211,CA,33.7288,-116.3826,CA,West,Palm Desert,92211
13059,PACOIMA,91331-3138,CA,34.2625,-118.427,CA,West,Pacoima,91331
13058,Pacific Palisades,90272,CA,34.0481,-118.5265,CA,West,Pacific Palisades,90272
13055,OXNARD,93035-4267,CA,34.1975,-119.1771,CA,West,Oxnard,93035
13052,ORINDA,94563-4230,CA,37.8771,-122.1797,CA,West,Orinda,94563
13050,ORINDA,94563-3615,CA,37.8771,-122.1797,CA,West,Orinda,94563
13049,Orinda,94563,CA,37.8771,-122.1797,CA,West,Orinda,94563
13048,ORANGE,92869-6561,CA,33.7873,-117.8503,CA,West,Orange,92869
13047,ORANGE,92869-4525,CA,33.7873,-117.8503,CA,West,Orange,92869
13046,orange,92869,ca,33.7873,-117.8503,CA,West,Orange,92869
13045,ONYX,93255-9723,CA,35.6902,-118.2206,CA,West,Onyx,93255
13044,ONTARIO,91764-7406,CA,34.0658,-117.6484,CA,West,Ontario,91764
13043,ONTARIO,91761-0131,CA,34.0658,-117.6484,CA,West,Ontario,91761
13040,OCEANSIDE,92057-5290,CA,33.1959,-117.3795,CA,West,Oceanside,92057
13038,OCEANSIDE,92056-6237,CA,33.1959,-117.3795,CA,West,Oceanside,92056
13037,Oceanside,92056,CA,33.1959,-117.3795,CA,West,Oceanside,92056
13035,OAKLAND,94611-5512,CA,37.8045,-122.2714,CA,West,Oakland,94611
13034,OAKLAND,94611-5116,CA,37.8045,-122.2714,CA,West,Oakland,94611
13033,OAKLAND,94611-1816,CA,37.8045,-122.2714,CA,West,Oakland,94611
13032,OAKLAND,94609-2243,CA,37.8045,-122.2714,CA,West,Oakland,94609
13030,OAKLAND,94608-2833,CA,37.8045,-122.2714,CA,West,Oakland,94608
13029,oakland,94607,ca,37.8045,-122.2714,CA,West,Oakland,94607
13028,Oakland,94606-2910,CA,37.8045,-122.2714,CA,West,Oakland,94606
13027,OAKLAND,94603-4010,CA,37.8045,-122.2714,CA,West,Oakland,94603
13026,OAK PARK,91377-5469,CA,34.1792,-118.7629,CA,West,Oak Park,91377
13023,OAK PARK,91377-4711,CA,34.1792,-118.7629,CA,West,Oak Park,91377
13021,Northridge,91324,CA,34.2286,-118.5369,CA,West,Northridge,91324
13018,north hollywood,91606,CA,34.1729,-118.374,CA,West,North Hollywood,91606
13017,NORTH HOLLYWOOD,91601-4503,CA,34.1729,-118.374,CA,West,North Hollywood,91601
13016,NIPOMO,93444-6636,CA,35.0428,-120.476,CA,West,Nipomo,93444
13015,NEWPORT BEACH,92663-2308,CA,33.617,-117.9294,CA,West,Newport Beach,92663
13014,Newcastle,95658,CA,38.8741,-121.1333,CA,West,Newcastle,95658
13013,NEWARK,94560-5326,CA,37.5297,-122.0402,CA,West,Newark,94560
13012,NEWARK,94560-2217,CA,37.5297,-122.0402,CA,West,Newark,94560
13011,NEEDLES,92363-2135,CA,34.8481,-114.6141,CA,West,Needles,92363
13008,NAPA,94558-5809,CA,38.2971,-122.2855,CA,West,Napa,94558
13006,NAPA,94558-2774,CA,38.2971,-122.2855,CA,West,Napa,94558
13005,MURRIETA,92562-6142,CA,33.5608,-117.2107,CA,West,Murrieta,92562
13004,MURRIETA,92562-5806,CA,33.5608,-117.2107,CA,West,Murrieta,92562
13003,MURRIETA,92562-2226,CA,33.5608,-117.2107,CA,West,Murrieta,92562
13002,Mountain View,94043,CA,37.3856,-122.082,CA,West,Mountain View,94043
13001,MOUNTAIN VIEW,94041-1116,CA,37.3856,-122.082,CA,West,Mountain View,94041
13000,MOUNTAIN VIEW,94040-4702,CA,37.3856,-122.082,CA,West,Mountain View,94040
12999,MOUNTAIN HOUSE,95391-2059,CA,,,CA,West,Mountain House,95391
12997,MOUNTAIN CENTER,92561-3406,CA,33.7042,-116.7258,CA,West,Mountain Center,92561
12995,Moreno Valley,92551-1910,CA,33.9375,-117.2306,CA,West,Moreno Valley,92551
12994,MORAGA,94556-2321,CA,37.8347,-122.1296,CA,West,Moraga,94556
12993,MORAGA,94556-1044,CA,37.8347,-122.1296,CA,West,Moraga,94556
12991,MOORPARK,93021-1159,CA,34.2856,-118.882,CA,West,Moorpark,93021
12990,MONTEREY PARK,91755-4128,CA,34.0512,-118.1292,CA,West,Monterey Park,91755
12989,MONTECITO,93108-2016,CA,,,CA,West,Montecito,93108
12988,MONTEBELLO,90640-2452,CA,34.0159,-118.112,CA,West,Montebello,90640
12987,MONTE SERENO,95030-4129,CA,37.2363,-121.9925,CA,West,Monte Sereno,95030
12985,Monrovia,91016,CA,34.1483,-118.0015,CA,West,Monrovia,91016
12984,Mojave,93501-7096,CA,35.0525,-118.174,CA,West,Mojave,93501
12982,MODESTO,95356-8735,CA,37.6391,-120.9969,CA,West,Modesto,95356
12981,MODESTO,95355-2521,CA,37.6391,-120.9969,CA,West,Modesto,95355
12980,MODESTO,95350-2227,CA,37.6391,-120.9969,CA,West,Modesto,95350
12977,modesto,95350,CA,37.6391,-120.9969,CA,West,Modesto,95350
12976,MISSION VIEJO,92691-4947,CA,33.5966,-117.6594,CA,West,Mission Viejo,92691
12974,MIRA LOMA,91752-1655,CA,33.9864,-117.5227,CA,West,Mira Loma,91752
12971,Mill Valley,94941-4128,Ca,37.906,-122.545,CA,West,Mill Valley,94941
12970,MARTINEZ,94553-6419,CA,38.0194,-122.1341,CA,West,Martinez,94553
12968,MARIPOSA,95338-2301,CA,37.4849,-119.9663,CA,West,Mariposa,95338
12967,MANTECA,95336-5213,CA,37.7986,-121.2117,CA,West,Manteca,95336
12966,Manhattan Beach,90266,CA,33.8951,-118.4,CA,West,Manhattan Beach,90266
12965,Manchester,95459,Ca,38.9702,-123.6881,CA,West,Manchester,95459
12963,Mammoth Lakes,93546,CA,37.6433,-118.9669,CA,West,Mammoth Lakes,93546
12962,LUCERNE VALLEY,92356-8605,CA,34.4436,-116.9455,CA,West,Lucerne Valley,92356
12957,LOS GATOS,95033-8667,CA,37.2266,-121.9747,CA,West,Los Gatos,95033
12956,LOS ANGELES,90068-2357,CA,34.0544,-118.2439,CA,West,Los Angeles,90068
12955,LOS ANGELES,90068,CA,34.0544,-118.2439,CA,West,Los Angeles,90068
12953,Los Angeles,90067,CA,34.0544,-118.2439,CA,West,Los Angeles,90067
12952,LOS ANGELES,90066-5399,CA,34.0544,-118.2439,CA,West,Los Angeles,90066
12951,los angeles,90066,ca,34.0544,-118.2439,CA,West,Los Angeles,90066
12950,Los Angeles,90065,CA,34.0544,-118.2439,CA,West,Los Angeles,90065
12949,LOS ANGELES,90064-1748,CA,34.0544,-118.2439,CA,West,Los Angeles,90064
12948,LOS ANGELES,90049-3030,CA,34.0544,-118.2439,CA,West,Los Angeles,90049
12947,LOS ANGELES,90048-4907,CA,34.0544,-118.2439,CA,West,Los Angeles,90048
12945,LOS ANGELES,90048-3085,CA,34.0544,-118.2439,CA,West,Los Angeles,90048
12944,LOS ANGELES,90045-6805,CA,34.0544,-118.2439,CA,West,Los Angeles,90045
12943,LOS ANGELES,90042-3215,CA,34.0544,-118.2439,CA,West,Los Angeles,90042
12942,LOS ANGELES,90038-2032,CA,34.0544,-118.2439,CA,West,Los Angeles,90038
12940,LOS ANGELES,90036-3013,CA,34.0544,-118.2439,CA,West,Los Angeles,90036
12939,LOS ANGELES,90036-2015,CA,34.0544,-118.2439,CA,West,Los Angeles,90036
12938,Los Angeles,90036,CA,34.0544,-118.2439,CA,West,Los Angeles,90036
12937,LOS ANGELES,90034-0135,CA,34.0544,-118.2439,CA,West,Los Angeles,90034
12936,Los Angeles,90034,CA,34.0544,-118.2439,CA,West,Los Angeles,90034
12935,LOS ANGELES,90026-2660,CA,34.0544,-118.2439,CA,West,Los Angeles,90026
12933,Los Angeles,90026,CA,34.0544,-118.2439,CA,West,Los Angeles,90026
12931,LOS ANGELES,90025-7583,CA,34.0544,-118.2439,CA,West,Los Angeles,90025
12930,Los Angeles,90025,CA,34.0544,-118.2439,CA,West,Los Angeles,90025
12929,LOS ANGELES,90024-5756,CA,34.0544,-118.2439,CA,West,Los Angeles,90024
12928,LOS ANGELES,90024-5576,CA,34.0544,-118.2439,CA,West,Los Angeles,90024
12925,LOS ANGELES,90024-2094,CA,34.0544,-118.2439,CA,West,Los Angeles,90024
12924,Los Angeles,90024,Ca,34.0544,-118.2439,CA,West,Los Angeles,90024
12923,LOS ANGELES,90015-3930,CA,34.0544,-118.2439,CA,West,Los Angeles,90015
12922,Los angeles,90013,CA,34.0544,-118.2439,CA,West,Los Angeles,90013
12921,Los Angeles,90008,CA,34.0544,-118.2439,CA,West,Los Angeles,90008
12920,Los Altos,94024-4738,CA,37.3791,-122.1166,CA,West,Los Altos,94024
12919,LOS ALTOS,94022-1636,CA,37.3791,-122.1166,CA,West,Los Altos,94022
12917,LONG BEACH,90814-3068,CA,33.7775,-118.1885,CA,West,Long Beach,90814
12916,Long Beach,90808,CA,33.7775,-118.1885,CA,West,Long Beach,90808
12915,LONG BEACH,90803-4434,CA,33.7775,-118.1885,CA,West,Long Beach,90803
12913,LOMITA,90717-1140,CA,33.8037,-118.3195,CA,West,Lomita,90717
12912,LOMA LINDA,92354-3401,CA,34.0538,-117.2611,CA,West,Loma Linda,92354
12910,LODI,95242-2253,CA,38.1302,-121.2724,CA,West,Lodi,95242
12909,LODI,95240-8111,CA,38.1302,-121.2724,CA,West,Lodi,95240
12908,lodi,95240,ca,38.1302,-121.2724,CA,West,Lodi,95240
12906,LIVERMORE,94550-6366,CA,37.6821,-121.7681,CA,West,Livermore,94550
12904,LIVERMORE,94550-4109,CA,37.6821,-121.7681,CA,West,Livermore,94550
12902,LINCOLN,95648-8113,CA,38.8916,-121.293,CA,West,Lincoln,95648
12901,LINCOLN,95648-7827,CA,38.8916,-121.293,CA,West,Lincoln,95648
12897,Lincoln,95648,CA,38.8916,-121.293,CA,West,Lincoln,95648
12895,Lemoore,93245,CA,36.3008,-119.7829,CA,West,Lemoore,93245
12893,LAWNDALE,90260-1615,CA,33.8871,-118.3531,CA,West,Lawndale,90260
12891,Lathrop,95330-8725,CA,37.8227,-121.2766,CA,West,Lathrop,95330
12890,larkspur,94939,ca,37.9341,-122.5353,CA,West,Larkspur,94939
12888,LAKESIDE,92040-2931,CA,32.8573,-116.9222,CA,West,Lakeside,92040
12886,LAKE FOREST,92630-1716,CA,33.647,-117.6892,CA,West,Lake Forest,92630
12885,Laguna Woods,92637,CA,33.6106,-117.725,CA,West,Laguna Woods,92637
12884,LAGUNA NIGUEL,92677-5721,CA,33.5225,-117.7076,CA,West,Laguna Niguel,92677
12883,LAGUNA HILLS,92653-6510,CA,33.5949,-117.6882,CA,West,Laguna Hills,92653
12882,LAFAYETTE,94549-4641,CA,37.8858,-122.118,CA,West,Lafayette,94549
12881,LADERA RANCH,92694-0971,CA,33.5709,-117.6356,CA,West,Ladera Ranch,92694
12879,La Quinta,92253,CA,33.6775,-116.2959,CA,West,La Quinta,92253
12878,LA PALMA,90623-1024,CA,33.8464,-118.0467,CA,West,La Palma,90623
12877,LA MESA,91941-4209,CA,32.7678,-117.0231,CA,West,La Mesa,91941
12876,La Mesa,91941,CA,32.7678,-117.0231,CA,West,La Mesa,91941
12875,LA JOLLA,92037,CA,32.8473,-117.2742,CA,West,La Jolla,92037
12873,LA CRESCENTA,91214-2516,CA,34.224,-118.2404,CA,West,La Crescenta,91214
12872,La Crescenta,91214-2114,CA,34.224,-118.2404,CA,West,La Crescenta,91214
12871,LA CRESCENTA,91214-1809,CA,34.224,-118.2404,CA,West,La Crescenta,91214
12870,Kingsburg,93631,CA,36.5138,-119.5539,CA,West,Kingsburg,93631
12868,KELSEYVILLE,95451-8207,CA,38.978,-122.8394,CA,West,Kelseyville,95451
12867,IRVINE,92620-3547,CA,33.6857,-117.826,CA,West,Irvine,92620
12866,Irvine,92620,CA,33.6857,-117.826,CA,West,Irvine,92620
12865,IRVINE,92618-3376,CA,33.6857,-117.826,CA,West,Irvine,92618
12864,IRVINE,92618-0116,CA,33.6857,-117.826,CA,West,Irvine,92618
12863,IRVINE,92604-4785,CA,33.6857,-117.826,CA,West,Irvine,92604
12857,Irvine,92604,CA,33.6857,-117.826,CA,West,Irvine,92604
12856,Irvine,92603-3509,CA,33.6857,-117.826,CA,West,Irvine,92603
12855,irvine,92603,ca,33.6857,-117.826,CA,West,Irvine,92603
12854,INDIO,92203-3012,CA,33.7193,-116.2188,CA,West,Indio,92203
12853,Huntington Park,90255,CA,33.9817,-118.2251,CA,West,Huntington Park,90255
12852,HUNTINGTON BEACH,92649-2904,CA,33.6781,-118.0,CA,West,Huntington Beach,92649
12851,HUNTINGTON BEACH,92646-6252,CA,33.6781,-118.0,CA,West,Huntington Beach,92646
12849,HOMEWOOD,96141,CA,39.0869,-120.1602,CA,West,Homewood,96141
12847,Hollister,95023,CA,36.8525,-121.4016,CA,West,Hollister,95023
12845,Hillsborough,94010-6654,CA,37.5741,-122.3794,CA,West,Hillsborough,94010
12844,Hillsborough,94010,Ca,37.5741,-122.3794,CA,West,Hillsborough,94010
12843,HIGHLAND,92346-5316,CA,34.1283,-117.2087,CA,West,Highland,92346
12842,Highland,92346-2752,CA,34.1283,-117.2087,CA,West,Highland,92346
12841,HAWTHORNE,90250-6023,CA,33.9113,-118.3478,CA,West,Hawthorne,90250
12840,HARBOR CITY,90710-2007,CA,33.7973,-118.3005,CA,West,Harbor City,90710
12839,Hacienda Hts.,91745,CA,,,CA,West,Hacienda Hts.,91745
12838,HACIENDA HEIGHTS,91745-5934,CA,33.9931,-117.9687,CA,West,Hacienda Heights,91745
12837,GUALALA,95445-7530,CA,38.7674,-123.5298,CA,West,Gualala,95445
12836,GROVER BEACH,93433-1246,CA,35.1209,-120.6218,CA,West,Grover Beach,93433
12834,GRAND TERRACE,92313-5323,CA,34.0339,-117.3137,CA,West,Grand Terrace,92313
12833,GLENDORA,91740-6106,CA,34.1361,-117.8653,CA,West,Glendora,91740
12832,Glendale,91208-1234,CA,34.1423,-118.2484,CA,West,Glendale,91208
12831,GLENDALE,91207-1102,CA,34.1423,-118.2484,CA,West,Glendale,91207
12830,GLENDALE,91204-3488,CA,34.1423,-118.2484,CA,West,Glendale,91204
12829,GLENDALE,91202-2154,CA,34.1423,-118.2484,CA,West,Glendale,91202
12828,GARDENA,90247-5811,CA,33.8883,-118.3071,CA,West,Gardena,90247
12827,GARDEN GROVE,92843-3117,CA,33.7746,-117.9464,CA,West,Garden Grove,92843
12826,GALT,95632-2400,CA,38.2546,-121.2999,CA,West,Galt,95632
12824,Fullerton,92831-1854,CA,33.8708,-117.9294,CA,West,Fullerton,92831
12823,FRESNO,93725-0918,CA,36.6714,-119.8155,CA,West,Fresno,93725
12822,FRESNO,93720-3855,CA,36.6714,-119.8155,CA,West,Fresno,93720
12821,FREMONT,94555-3424,CA,37.5483,-121.9886,CA,West,Fremont,94555
12820,FREMONT,94538,CA,37.5483,-121.9886,CA,West,Fremont,94538
12818,Fremont,94536,CA,37.5483,-121.9886,CA,West,Fremont,94536
12817,Fountain Valley,92708,CA,33.7038,-117.9627,CA,West,Fountain Valley,92708
12816,FORESTVILLE,95436-9501,CA,38.4735,-122.8903,CA,West,Forestville,95436
12815,FONTANA,92336-1666,CA,34.0922,-117.435,CA,West,Fontana,92336
12814,FILLMORE,93015-1615,CA,34.3986,-118.9125,CA,West,Fillmore,93015
12812,FALLBROOK,92028-3486,CA,33.3764,-117.2511,CA,West,Fallbrook,92028
12811,FAIRFIELD,94534-1457,CA,38.2494,-122.04,CA,West,Fairfield,94534
12809,Fairfield,94534,CA,38.2494,-122.04,CA,West,Fairfield,94534
12808,ESCONDIDO,92027-1349,CA,33.1217,-117.0815,CA,West,Escondido,92027
12802,ENCINO,91436-1317,CA,34.1591,-118.5016,CA,West,Encino,91436
12798,Encinitas,92024-1960,CA,33.037,-117.292,CA,West,Encinitas,92024
12797,ELK GROVE,95757,CA,38.4088,-121.3716,CA,West,Elk Grove,95757
